,cmte_id,amndt_ind,rpt_tp,transaction_pgi,transaction_tp,entity_tp,city,state,zip_code,employer,occupation,transaction_dt,transaction_amt,file_num
2174959,C00076810,N,M3,Desconhecido,15,IND,ROCHESTER HILLS,MI,48309.0,missing,retired,2012-02-28,5.3230099791384085,770981.0
2858187,C00369801,A,Q2,P,15,IND,EAST POINT,GA,30344.0,missing,retired,2012-04-06,5.703782474656201,813577.0
2329910,C00386755,N,Q3,G,15,IND,ROSWELL,GA,30075.0,missing,retired,2012-09-28,5.298317366548036,817217.0
2594115,C00499350,A,12P,P,15,IND,ABILENE,TX,79602.0,missing,retired,2012-05-03,6.907755278982137,787317.0
2353216,C00500421,A,30S,S,15,IND,PORTLAND,OR,97204.0,missing,retired,2012-01-21,7.600902459542082,812210.0
2910854,C00020818,A,M7,Desconhecido,15,IND,ALBUQUERQUE,NM,87114,missing,retired,2012-06-12,5.855071922202427,832300.0
1989477,C00510545,A,Q3,G,15,IND,GOLETA,CA,93117.0,missing,retired,2012-08-22,6.214608098422191,887552.0
67181,C00349506,N,Q1,P,15,IND,ROCKVILLE,MD,20850,information requested,retired,2011-02-22,5.521460917862246,726905.0
2237112,C00301838,N,Q2,G,15,IND,WASHINGTON,DC,20016.0,missing,retired,2012-06-10,6.214608098422191,795764.0
1727285,C00370007,A,M8,Desconhecido,15E,IND,LOS ANGELES,CA,90026,missing,retired,2012-07-29,5.521460917862246,875796.0
2578428,C00003418,A,M9,Desconhecido,15,IND,NEW YORK,NY,10011.0,missing,retired,2012-08-22,6.907755278982137,853945.0
281964,C00003418,A,YE,Desconhecido,15,IND,DAYTON,OH,45458.0,missing,retired,2011-12-30,6.214608098422191,793361.0
2130226,C00494740,A,12G,G,15,IND,EL CERRITO,CA,94530,missing,retired,2012-10-05,6.214608098422191,870885.0
1660950,C00016899,A,M7,Desconhecido,22Y,IND,RUSSELL,OH,44072.0,missing,retired,2012-06-19,7.313220387090301,873264.0
2482935,C00472712,A,Q2,P,15,IND,LAFAYETTE,LA,70508.0,missing,retired,2012-05-15,6.907755278982137,841422.0
2974490,C00492462,N,30G,G,15,IND,FORT WASHINGTON,MD,20744.0,missing,retired,2012-10-29,5.521460917862246,848070.0
2480824,C00476176,A,Q3,G,15,IND,SUMNER,WA,98390.0,missing,retired,2012-09-28,5.521460917862246,857284.0
2347182,C00510537,N,Q3,Desconhecido,15,IND,LOUISVILLE,KY,40214.0,missing,retired,2012-09-13,6.907755278982137,816469.0
3161261,C00518282,A,Q3,P,15,IND,TROY,NY,12180.0,missing,retired,2012-09-28,6.214608098422191,889722.0
2093336,C00494740,A,M10,P,15,IND,TUCSON,AZ,85701.0,missing,retired,2012-09-09,5.521460917862246,870880.0
2090210,C00494740,A,M10,P,15,IND,PALO ALTO,CA,94301.0,missing,retired,2012-09-25,5.298317366548036,870880.0
2161171,C00211318,N,M2,Desconhecido,15,IND,NEW YORK,NY,10281,missing,retired,2012-01-31,5.703782474656201,766978.0
758909,C00431353,A,YE,P,15,IND,ST PAUL,MN,55116.0,missing,retired,2011-12-27,5.521460917862246,805073.0
475722,C00431171,A,YE,P,15,IND,ANN ARBOR,MI,48103.0,missing,retired,2011-10-31,5.521460917862246,896726.0
2505302,C00465971,A,Q1,P,15,IND,KILDEER,IL,60047.0,missing,retired,2012-03-19,5.521460917862246,844190.0
1888618,C00431445,A,M4,P,15,IND,WAYNE,PA,19087,missing,retired,2012-03-12,5.521460917862246,896852.0
2321509,C00500843,A,Q2,P,15,IND,JAMAICA PLAIN,MA,2130.0,missing,retired,2012-06-02,5.298317366548036,804029.0
1088457,C00494740,N,M4,P,15,IND,PALM BEACH,FL,33480.0,missing,retired,2012-03-30,5.521460917862246,780134.0
111678,C00031054,A,M6,Desconhecido,15,IND,MADISON HEIGHTS,MI,48071.0,missing,retired,2011-05-07,5.991464547107982,746134.0
49395,C00235739,N,M5,Desconhecido,15,IND,KELLER,TX,76248.0,missing,retired,2011-04-05,5.337538079701318,729238.0
746325,C00500587,A,Q3,P,15,IND,AUSTIN,TX,78701.0,missing,retired,2011-09-06,7.824046010856292,751678.0
1696047,C00431171,A,M8,P,15,IND,GLENVIEW,IL,60025.0,missing,retired,2012-07-16,6.214608098422191,944286.0
163642,C00435628,A,Q3,P,15,IND,KANSAS CITY,MO,64114.0,information requested,retired,2011-08-16,5.703782474656201,756173.0
615197,C00464339,A,Q1,P,15,IND,WESTON,WI,54476.0,missing,retired,2011-03-31,5.521460917862246,736239.0
643095,C00494096,N,Q2,C,15,IND,NEW YORK,NY,10011.0,missing,retired,2011-04-18,6.907755278982137,736375.0
1695107,C00431171,A,M8,P,15,IND,JACKSONVILLE,FL,32211.0,missing,retired,2012-07-09,6.214608098422191,944286.0
2216704,C00031054,A,M5,Desconhecido,15,IND,FERNDALE,MI,48220,housewife,retired,2012-04-23,5.703782474656201,792826.0
795859,C00116632,N,YE,P,15,IND,KNOXVILLE,TN,37919.0,missing,retired,2011-11-14,7.313220387090301,763610.0
1522322,C00431171,A,M6,P,15,IND,MADISON,MS,39110,missing,retired,2012-05-28,5.521460917862246,944813.0
3253317,C00431171,A,M9,P,15,IND,HATTIESBURG,MS,39402.0,missing,retired,2012-08-09,6.214608098422191,896743.0
2204165,C00413914,N,12P,P,15,IND,GREAT NECK,NY,11021,missing,retired,2012-04-05,6.907755278982137,791913.0
2848297,C00137729,N,Q3,Desconhecido,15,IND,CASTLE ROCK,CO,80104,missing,retired,2012-09-14,5.41610040220442,815567.0
1934393,C00431171,A,M4,P,15,IND,LOS GATOS,CA,95030.0,missing,retired,2012-03-20,7.600902459542082,896732.0
831008,C00495820,A,YE,P,15,IND,NORWALK,CT,6851.0,missing,retired,2011-10-26,6.907755278982137,779227.0
558731,C00437889,N,Q1,P,15,IND,BIRMINGHAM,MI,48009.0,homemaker,retired,2011-03-08,5.521460917862246,723462.0
1525927,C00431171,A,M6,P,15,IND,OKLAHOMA CITY,OK,73131,missing,retired,2012-05-08,7.824046010856292,944813.0
1181678,C00075820,A,M2,Desconhecido,15,IND,ANTRIM,NH,3440.0,missing,retired,2012-01-30,5.3471075307174685,802590.0
1671736,C00431171,A,M5,P,15,IND,WATSONVILLE,CA,95076.0,missing,retired,2012-04-23,5.298317366548036,944275.0
2153035,C00494740,A,12G,G,15,IND,AUSTIN,TX,78731,missing,retired,2012-10-17,5.926926025970411,870885.0
84409,C00395848,A,Q2,P,15,IND,LEAWOOD,KS,66209,missing,retired,2011-04-13,6.214608098422191,742717.0
1481754,C00503409,A,30G,G,15,IND,HOLMEN,WI,54636.0,missing,retired,2012-10-25,5.521460917862246,867424.0
1353853,C00264697,A,30G,G,15,IND,BETHESDA,MD,20814.0,missing,retired,2012-10-19,5.521460917862246,846179.0
2613133,C00431304,A,Q3,G,15,IND,KANSAS CITY,MO,64112.0,missing,retired,2012-08-17,5.521460917862246,834041.0
1252062,C00387555,N,M10,Desconhecido,24T,IND,CHAPEL HILL,NC,27514.0,missing,retired,2012-09-15,5.521460917862246,820815.0
2218433,C00144774,N,M7,Desconhecido,15,IND,ATLANTA,GA,30342,missing,retired,2012-06-30,5.58724865840025,794174.0
1013421,C00200865,N,Q1,P,15,IND,ELMHURST,IL,60126.0,missing,retired,2012-02-08,6.214608098422191,778187.0
1624419,C00431445,A,M10,G,15,IND,ANN ARBOR,MI,48104.0,missing,retired,2012-09-10,6.907755278982137,897086.0
741232,C00500587,A,Q3,P,15,IND,ASPEN,CO,81612.0,missing,retired,2011-09-15,7.824046010856292,751678.0
2954620,C00500843,N,30G,G,22Y,IND,CORAL GABLES,FL,33134.0,missing,retired,2012-10-23,6.907755278982137,848716.0
1252834,C00401224,N,M10,Desconhecido,24T,IND,CUPERTINO,CA,95014.0,missing,retired,2012-09-26,6.214608098422191,821504.0
2318013,C00500843,A,Q2,P,15,IND,NEEDHAM,MA,2492.0,missing,retired,2012-05-16,5.521460917862246,804029.0
833181,C00495820,A,YE,P,15,IND,COLUMBIA,MD,21045.0,missing,retired,2011-10-19,5.303304908059076,779227.0
3173991,C00431171,A,12G,G,15,IND,FORTSON,GA,31808.0,missing,retired,2012-10-04,5.521460917862246,933475.0
2819200,C00487470,N,M8,Desconhecido,10,IND,WHEELING,WV,26003,missing,retired,2012-07-16,6.620073206530356,806066.0
1365396,C00489781,N,30G,Desconhecido,10,IND,NEW ROCHELLE,NY,10805.0,missing,retired,2012-10-29,6.907755278982137,838801.0
562745,C00010603,N,M2,Desconhecido,15,IND,INDIANAPOLIS,IN,46220.0,missing,retired,2011-01-04,6.907755278982137,715356.0
2812544,C00494740,N,M8,P,15,IND,STANFORD,CA,94305.0,missing,retired,2012-07-28,5.521460917862246,805999.0
1233992,C00401224,N,M7,Desconhecido,24T,IND,NEW YORK,NY,10021.0,missing,retired,2012-06-19,7.600902459542082,798883.0
1528724,C00431171,A,M6,P,15,IND,BAY CITY,MI,48706,missing,retired,2012-05-04,6.907755278982137,944813.0
714988,C00495614,A,Q2,P,15,IND,DALLAS,TX,75207.0,missing,retired,2011-06-29,6.907755278982137,738549.0
474095,C00431171,A,YE,P,15,IND,BELVEDERE,CA,94920.0,missing,retired,2011-12-12,6.907755278982137,896726.0
1390392,C00494740,N,30G,G,15,IND,FORT COLLINS,CO,80525.0,missing,retired,2012-10-28,5.298317366548036,839903.0
1700729,C00431171,A,M8,P,15,IND,MARIETTA,GA,30064.0,missing,retired,2012-07-02,6.907755278982137,944286.0
744941,C00500587,A,Q3,P,15,IND,VICTORIA,TX,77905.0,information requested per best efforts,retired,2011-08-31,8.517193191416238,751678.0
630261,C00177469,N,MY,Desconhecido,15,IND,SAN FRANCISCO,CA,94177.0,missing,retired,2011-02-23,5.342334251964811,736571.0
1557182,C00431445,A,M10,G,15,IND,LAKEWOOD,CO,80215,missing,retired,2012-09-28,5.521460917862246,897086.0
1623283,C00431445,A,M10,P,15,IND,COLUMBIA,MO,65201.0,missing,retired,2012-09-05,5.521460917862246,897086.0
276782,C00473827,A,Q2,G,15,IND,WEST FRANKFORT,IL,62896.0,missing,retired,2011-04-22,6.907755278982137,794578.0
2105664,C00494740,A,M10,P,15,IND,WELLINGTON,FL,33414.0,missing,retired,2012-09-28,5.521460917862246,870880.0
2580156,C00003418,A,M9,Desconhecido,15,IND,SUN CITY WEST,AZ,85375.0,missing,retired,2012-08-31,5.298317366548036,853945.0
2384567,C00343475,N,Q3,G,22Y,IND,SAINT LOUIS,MO,63141.0,missing,retired,2012-09-27,4.605170185988092,834406.0
196661,C00431445,A,Q3,P,15,IND,OLDSMAR,FL,34677.0,missing,retired,2011-09-20,5.41610040220442,756218.0
1573250,C00431445,A,M10,G,15,IND,OAKLAND,CA,94618.0,missing,retired,2012-09-21,6.907755278982137,897086.0
2150626,C00494740,A,12G,G,15,IND,SAINT AUGUSTINE,FL,32080,missing,retired,2012-10-03,6.214608098422191,870885.0
2835788,C00229203,N,M8,Desconhecido,15,IND,RANDOLPH,NJ,07869,missing,retired,2012-07-09,5.703782474656201,803157.0
2086012,C00494740,A,M10,P,15,IND,NEW YORK,NY,10013.0,missing,retired,2012-09-14,5.521460917862246,870880.0
1946245,C00518282,A,12G,P,15,IND,RIDGEFIELD,CT,6877.0,missing,retired,2012-10-08,8.517193191416238,894334.0
595394,C00496497,N,Q2,P,15,IND,LOUDON,TN,37774.0,missing,retired,2011-03-03,6.214608098422191,736038.0
3041151,C00493288,A,Q3,G,15,IND,ROCKPORT,IN,47635.0,missing,retired,2012-09-30,5.298317366548036,834412.0
3044257,C00492389,A,Q3,G,22Y,IND,MYSTIC,CT,63551236.0,missing,retired,2012-08-16,7.824046010856292,897315.0
3075266,C00518282,A,30G,P,15,IND,MOUNT PLEASANT,SC,29464.0,missing,retired,2012-10-25,6.907755278982137,890355.0
1227322,C00336768,A,M9,Desconhecido,15,IND,ROGERS,AR,72756.0,missing,retired,2012-08-27,6.214608098422191,821654.0
1542870,C00431445,A,M10,G,15,IND,COLUMBIA,MD,21044,missing,retired,2012-09-09,5.521460917862246,897086.0
2112474,C00494740,A,M10,P,15,IND,ASHEVILLE,NC,28803.0,missing,retired,2012-09-28,5.521460917862246,870880.0
319186,C00027466,A,M5,Desconhecido,15,IND,SAN JUAN,PR,909.0,missing,retired,2011-04-29,9.615805480084347,730250.0
2866312,C00492157,A,Q3,Desconhecido,15,IND,PRIOR LAKE,MN,55372.0,missing,retired,2012-08-27,8.517193191416238,826585.0
2747647,C00238865,N,12C,C,15,IND,NEW HAVEN,CT,6511.0,missing,retired,2012-04-03,5.298317366548036,781440.0
1045750,C00412304,N,12P,P,15,IND,UNIONDALE,NY,11556.0,missing,retired,2012-04-23,6.725033642166843,788355.0
2955156,C00500843,N,30G,G,15,IND,WINCHESTER,MA,1890.0,missing,retired,2012-10-26,5.521460917862246,848716.0
2887265,C00434191,A,Q1,C,15,IND,STAMFORD,CT,06902,missing,retired,2012-03-28,5.521460917862246,839462.0
568139,C00494856,N,Q2,P,15,IND,WEST PALM BEACH,FL,33401.0,missing,retired,2011-06-29,7.313220387090301,735872.0
1048841,C00496497,N,M4,P,15,IND,BRENTWOOD,TN,37027.0,missing,retired,2012-03-20,5.298317366548036,780433.0
1511397,C00457325,A,Q3,P,15,IND,MANCHESTER,MA,019441423,missing,retired,2012-07-10,5.521460917862246,886810.0
2366520,C00075820,N,M9,Desconhecido,15,IND,HOBBS,NM,88240.0,missing,retired,2012-08-06,5.991464547107982,811300.0
594603,C00496497,N,Q2,P,15,IND,ROCKLEDGE,FL,32955.0,missing,retired,2011-03-09,5.521460917862246,736038.0
2546482,C00431445,A,M8,P,15,IND,COLORADO SPRINGS,CO,80904.0,missing,retired,2012-07-30,6.907755278982137,896964.0
586025,C00213512,N,Q2,P,15,IND,BERKELEY,CA,94705.0,missing,retired,2011-06-20,7.824046010856292,735978.0
2188425,C00464107,N,12S,G,15,IND,TIGARD,OR,97224.0,info requested,retired,2012-01-04,5.703782474656201,758470.0
1694581,C00431171,A,M8,P,15,IND,GREENVILLE,SC,29607.0,missing,retired,2012-07-09,5.521460917862246,944286.0
788039,C00181826,N,YE,Desconhecido,15,IND,SIMSBURY,CT,6070.0,missing,retired,2011-10-28,5.545177444479562,761036.0
92191,C00121368,N,M9,Desconhecido,15,IND,IRVING,TX,75039,missing,retired,2011-08-31,6.030685260261263,743820.0
1090462,C00401224,N,M4,Desconhecido,24T,IND,CLYDE HILL,WA,98004.0,missing,retired,2012-03-22,8.517193191416238,778552.0
665747,C00434191,N,Q3,C,15,IND,STAMFORD,CT,6902.0,missing,retired,2011-09-29,7.600902459542082,748127.0
2770899,C00104901,N,M6,Desconhecido,15,IND,WASHINGTON,DC,20036.0,missing,retired,2012-05-22,7.824046010856292,791048.0
1053620,C00401224,N,M4,Desconhecido,24T,IND,LOS ANGELES,CA,90067.0,missing,retired,2012-03-29,6.214608098422191,778552.0
1263909,C00498121,N,Q3,G,15,IND,FORT WORTH,TX,76109.0,missing,retired,2012-09-10,5.298317366548036,818593.0
279477,C00003418,A,M12,Desconhecido,15,IND,GLENDALE,CA,91208.0,missing,retired,2011-11-23,5.298317366548036,793360.0
2709202,C00497065,N,12P,P,15,IND,DENVER,CO,80220.0,missing,retired,2012-05-14,5.521460917862246,790124.0
1362636,C00358366,N,30G,Desconhecido,15,IND,SAN ANTONO,TX,78259.0,missing,retired,2012-11-26,5.480638923341991,838518.0
891663,C00500074,N,YE,P,15,IND,LONG BEACH,CA,90808.0,missing,retired,2011-12-01,6.1092475827643655,762438.0
591175,C00193433,N,M7,Desconhecido,24T,IND,IRVINE,CA,92603.0,missing,retired,2011-06-09,5.521460917862246,736929.0
1584711,C00431445,A,M10,G,15,IND,JACKSONVILLE,FL,32244.0,missing,retired,2012-09-24,5.521460917862246,897086.0
672312,C00413914,A,Q3,P,15,IND,ATHERTON,CA,94027.0,missing,retired,2011-07-18,7.824046010856292,766369.0
3032776,C00508804,A,30G,G,15,IND,PARADISE VALLEY,AZ,85253.0,missing,retired,2012-11-03,5.298317366548036,853112.0
646449,C00350744,N,M7,Desconhecido,15,IND,NEW YORK,NY,10282.0,missing,retired,2011-06-14,5.6240175061873385,737670.0
2302292,C00495820,A,M6,P,15,IND,OAK RIDGE,TN,37830.0,missing,retired,2012-05-15,5.521460917862246,799156.0
473872,C00431171,A,YE,P,15,IND,WEST COVINA,CA,91791.0,missing,retired,2011-11-29,5.521460917862246,896726.0
1095970,C00325738,A,Q3,G,15E,IND,WASHINGTON,DC,20002.0,retired,retired,2012-09-17,5.521460917862246,833650.0
433762,C00431445,A,Q2,G,15,IND,EDMOND,OK,73013.0,missing,retired,2011-04-21,7.824046010856292,896673.0
1613007,C00431445,A,M7,P,15,IND,NEEDHAM,MA,2494.0,missing,retired,2012-06-15,5.521460917862246,896900.0
1213740,C00511089,N,Q2,G,15,IND,ADGER,AL,35006.0,missing,retired,2012-05-11,5.703782474656201,806959.0
2125777,C00494740,A,M10,P,15,IND,BALTIMORE,MD,21215.0,missing,retired,2012-09-10,6.214608098422191,870880.0
2033102,C00431445,A,M9,P,15,IND,LAWRENCE,KS,66044.0,missing,retired,2012-08-31,6.214608098422191,897073.0
2673236,C00494740,N,M2,P,15,IND,PLANO,TX,75093.0,missing,retired,2012-01-23,6.214608098422191,766452.0
1252466,C00461046,N,Q3,P,15,IND,ERIE,PA,16508.0,missing,retired,2012-08-03,5.521460917862246,833322.0
2075184,C00467233,A,Q3,G,15,IND,SAN FRANCISCO,CA,94104.0,missing,retired,2012-09-25,6.907755278982137,857959.0
1770643,C00431445,A,30G,G,15,IND,DECATUR,GA,30030.0,missing,retired,2012-10-22,5.521460917862246,876050.0
105409,C00022343,N,M9,Desconhecido,15,IND,BAY SAINT LOUIS,MS,39520.0,missing,retired,2011-08-17,5.521460917862246,745769.0
466026,C00431171,A,YE,P,15,IND,BURR RIDGE,IL,60527.0,missing,retired,2011-12-08,5.521460917862246,896726.0
115461,C00075820,A,M6,Desconhecido,15,IND,WINCHESTER,VA,22601.0,missing,retired,2011-05-04,6.052089168924417,744170.0
324806,C00166827,A,YE,P,15,IND,WASHINGTON,DC,20008.0,missing,retired,2011-11-18,6.907755278982137,811954.0
475695,C00431171,A,YE,P,15,IND,WOODINVILLE,WA,98072.0,missing,retired,2011-10-12,6.907755278982137,896726.0
1945164,C00166355,A,30G,P,15,IND,SANGER,CA,93657.0,missing,retired,2012-11-01,5.703782474656201,877943.0
3075282,C00518282,A,30G,P,15,IND,MADISON,WI,53705.0,missing,retired,2012-10-21,5.521460917862246,890355.0
1425424,C00130773,N,30G,Desconhecido,15,IND,ORLANDO,FL,32806,missing,retired,2012-11-19,6.620073206530356,840084.0
2393022,C00236513,A,12P,P,15,IND,BRONX,NY,10471.0,missing,retired,2012-05-10,6.907755278982137,819655.0
497711,C00019331,A,M9,P,15,IND,HUNTINGTN BCH,CA,92646.0,missing,retired,2011-08-05,5.521460917862246,930469.0
1392623,C00494740,N,30G,G,15,IND,PRINCETON,NJ,8540.0,missing,retired,2012-10-23,5.521460917862246,839903.0
866333,C00502872,A,Q3,P,15,IND,MYRTLE BEACH,SC,29577.0,information requested,retired,2011-09-29,6.214608098422191,762919.0
544341,C00196246,N,M4,Desconhecido,15,IND,ALBUQUERQUE,NM,87106.0,missing,retired,2011-03-04,6.214608098422191,724187.0
3336917,C00512236,A,Q2,P,15,IND,ORO VALLEY,AZ,857428426.0,missing,retired,2012-04-01,5.703782474656201,1047254.0
3331406,C00431171,A,M10,G,15,IND,MONTOURSVILLE,PA,17754.0,missing,retired,2012-09-14,5.521460917862246,944828.0
1530369,C00000935,A,30G,G,15E,IND,GRANBY,CT,06035,retired,retired,2012-10-28,5.521460917862246,893553.0
1596272,C00431445,A,M6,P,15,IND,WEST CHESTER,OH,45069.0,missing,retired,2012-05-31,5.521460917862246,896893.0
220355,C00284885,N,M11,Desconhecido,15,IND,VIENNA,VA,22180.0,missing,retired,2011-10-06,6.51471269087253,753292.0
578972,C00435628,N,Q2,P,15,IND,FORT WORTH,TX,76109.0,missing,retired,2011-06-27,7.090076835776092,735945.0
997268,C00432419,N,Q1,Desconhecido,15,IND,LEESBURG,VA,20175.0,missing,retired,2012-02-28,6.570882962339584,783732.0
3109656,C00518282,A,30G,P,15,IND,ALEXANDRIA,VA,22305.0,missing,retired,2012-10-26,5.521460917862246,890355.0
2192958,C00437210,T,TER,G,22Y,IND,FALLS CHURCH,VA,22042.0,missing,retired,2012-03-26,5.298317366548036,773490.0
588605,C00257337,N,Q2,P,15,IND,RIVERSIDE,CA,92501.0,missing,retired,2011-05-12,6.907755278982137,735766.0
2368305,C00131557,N,Q3,Desconhecido,15,IND,CLEVELAND,OH,44122.0,missing,retired,2012-07-30,8.517193191416238,812263.0
446419,C00431445,A,Q2,P,15,IND,SHELBURNE,VT,5482.0,missing,retired,2011-06-08,5.703782474656201,896673.0
672676,C00413914,A,Q3,G,15,IND,WASHINGTON,DC,20006.0,missing,retired,2011-09-30,5.298317366548036,766369.0
2261256,C00305052,N,Q2,P,15,IND,RALEIGH,NC,27608.0,missing,retired,2012-05-07,6.907755278982137,796239.0
859141,C00226928,N,YE,P,15,IND,RED BANK,NJ,7701.0,missing,retired,2011-12-16,6.907755278982137,763414.0
1815403,C00465963,A,Q1,P,15,IND,LAS VEGAS,NV,89109.0,missing,retired,2012-03-30,5.521460917862246,873030.0
2788911,C00478354,A,Q1,Desconhecido,15,IND,MACON,GA,31208.0,missing,retired,2012-03-19,7.824046010856292,804226.0
2668791,C00496497,N,M2,P,15,IND,HILTON HEAD ISLAND,SC,29928.0,missing,retired,2012-01-25,6.214608098422191,767151.0
1703884,C00431445,A,M10,G,15,IND,MARINA DEL REY,CA,90292,missing,retired,2012-09-19,5.521460917862246,897086.0
1281158,C00461061,A,Q1,P,15,IND,SACRAMENTO,CA,95864.0,missing,retired,2012-03-24,6.214608098422191,818764.0
2279568,C00125641,N,M6,Desconhecido,15,IND,SANTA CLARA,CA,95054.0,missing,retired,2012-05-15,5.298317366548036,790556.0
618235,C00477653,N,MY,Desconhecido,15,IND,SANDY SPRINGS,GA,30328.0,missing,retired,2011-04-15,5.521460917862246,739462.0
401995,C00496067,A,YE,P,15,IND,PEORIA,AZ,85383.0,missing,retired,2011-10-25,5.703782474656201,776884.0
1948332,C00518282,A,12G,P,15,IND,OAK HILL,VA,20171.0,missing,retired,2012-10-08,6.214608098422191,894334.0
1174468,C00349373,N,M7,Desconhecido,15,IND,HOUSTON,TX,77077.0,missing,retired,2012-06-19,6.214608098422191,799407.0
2471426,C00200865,A,Q3,G,15,IND,CROWNSVILLE,MD,21032.0,missing,retired,2012-09-26,7.600902459542082,843569.0
2906355,C00518449,N,12G,G,15,IND,W. HARTFORD,CT,06107,missing,retired,2012-10-15,5.521460917862246,827359.0
277028,C00495671,A,Q2,P,15,IND,HONOLULU,HI,96813.0,missing,retired,2011-06-19,5.521460917862246,794581.0
2856270,C00390583,N,Q3,Desconhecido,15,IND,DENVER,CO,80202.0,missing,retired,2012-07-31,5.703782474656201,813309.0
246299,C00369033,A,Q1,P,15,IND,DALLAS,TX,75205.0,missing,retired,2011-03-08,5.521460917862246,727100.0
1527103,C00431171,A,M6,P,15,IND,EFFINGHAM,IL,62401,missing,retired,2012-05-21,5.521460917862246,944813.0
2388620,C00326801,A,Q2,P,15E,IND,BOSTON,MA,2199.0,not employed,retired,2012-05-19,7.824046010856292,802139.0
635108,C00201871,N,MY,Desconhecido,15,IND,PRESTON,MN,55965.0,missing,retired,2011-04-22,5.857933154483459,739277.0
3235019,C00431171,A,12G,G,15,IND,BONITA SPRINGS,FL,34134.0,missing,retired,2012-10-17,6.214608098422191,933475.0
1520164,C00010322,A,30G,P,15,IND,WEATOGUE,CT,06089,missing,retired,2012-10-31,5.703782474656201,875146.0
1425834,C00375360,N,30G,Desconhecido,15,IND,GREENSBORO,NC,27401,missing,retired,2012-10-31,5.521460917862246,838402.0
999487,C00305052,N,12P,P,15,IND,GREENVILLE,NC,27834.0,missing,retired,2012-04-10,7.313220387090301,780860.0
1295602,C00350744,N,M10,Desconhecido,15,IND,NEW YORK,NY,10005.0,missing,retired,2012-09-30,6.501289670540389,820870.0
839823,C00495820,A,YE,P,15,IND,MILFORD,CT,6460.0,missing,retired,2011-10-19,6.907755278982137,779227.0
1224785,C00521823,N,Q2,Desconhecido,10,IND,ATLANTA,GA,30327.0,missing,retired,2012-05-25,6.214608098422191,803802.0
1223915,C00264564,A,Q1,P,15,IND,ATLANTA,GA,30328.0,missing,retired,2012-02-27,6.907755278982137,780645.0
633577,C00111880,N,MY,Desconhecido,15,IND,HOUSTON,TX,77024.0,missing,retired,2011-05-31,6.470799503782602,739543.0
626660,C00436386,N,Q2,P,15,IND,MARION,IL,62959.0,missing,retired,2011-05-26,6.907755278982137,739089.0
2560419,C00431445,A,M8,P,15,IND,MANCHESTER,NH,3104.0,missing,retired,2012-07-26,6.907755278982137,896964.0
